rank,word,freq_per_million,zipf
357,স্বাধীনতা,372.0,5.57
358,অবস্থান,363.0,5.56
359,কাজে,363.0,5.56
360,নিজেকে,363.0,5.56
361,বিশ্ব,363.0,5.56
362,রাখা,363.0,5.56
363,সম্ভব,363.0,5.56
364,সিদ্ধান্ত,363.0,5.56
365,৮,363.0,5.56
366,উপজেলার,355.0,5.55
367,এলাকায়,355.0,5.55
368,কর,355.0,5.55
369,গেল,355.0,5.55
370,প্রকাশিত,355.0,5.55
371,বাড়ি,355.0,5.55
372,যদিও,355.0,5.55
373,যুদ্ধ,355.0,5.55
374,রেখে,355.0,5.55
375,a,347.0,5.54
376,আছি,347.0,5.54
377,আলোচনা,347.0,5.54
378,কোথায়,347.0,5.54
379,চান,347.0,5.54
380,ছেড়ে,347.0,5.54
381,পরিবারের,347.0,5.54
382,বাস,347.0,5.54
383,মার্চ,347.0,5.54
384,যাতে,347.0,5.54
385,শহরের,347.0,5.54
386,হন,347.0,5.54
387,অন্যতম,339.0,5.53
388,আছেন,339.0,5.53
389,জানি,339.0,5.53
390,থাকার,339.0,5.53
391,নাই,339.0,5.53
392,বসে,339.0,5.53
393,রাখতে,339.0,5.53
394,এগিয়ে,331.0,5.52
395,কত,331.0,5.52
396,করেছি,331.0,5.52
397,করেছিল,331.0,5.52
398,তোমাকে,331.0,5.52
399,দ্রুত,331.0,5.52
400,পারবে,331.0,5.52
401,পুলিশের,331.0,5.52
402,পেতে,331.0,5.52
403,বাংলাদেশে,331.0,5.52
404,ভয়,331.0,5.52
405,মুসলিম,331.0,5.52
406,সারা,331.0,5.52
407,সৃষ্টি,331.0,5.52
408,আগস্ট,324.0,5.51
409,চলছে,324.0,5.51
410,চিন্তা,324.0,5.51
411,বিয়ে,324.0,5.51
412,বিষয়,324.0,5.51
413,মাসে,324.0,5.51
414,মূল,324.0,5.51
415,লেখা,324.0,5.51
416,সকাল,324.0,5.51
417,স্কুল,324.0,5.51
418,আগামী,316.0,5.5
419,এরপর,316.0,5.5
420,ঐ,316.0,5.5
421,কারন,316.0,5.5
422,গান,316.0,5.5
423,জানা,316.0,5.5
424,ফোন,316.0,5.5
425,মুক্তি,316.0,5.5
426,সাবেক,316.0,5.5
427,হয়তো,316.0,5.5
428,হিসাবে,316.0,5.5
429,খাবার,309.0,5.49
430,খেলা,309.0,5.49
431,ছাত্র,309.0,5.49
432,দুটি,309.0,5.49
433,পক্ষে,309.0,5.49
434,বর্তমানে,309.0,5.49
435,বার,309.0,5.49
436,ভোট,309.0,5.49
437,মাস,309.0,5.49
438,সংসদ,309.0,5.49
439,সেরা,309.0,5.49
440,ওপর,302.0,5.48
441,কঠিন,302.0,5.48
442,গেলে,302.0,5.48
443,গ্রেফতার,302.0,5.48
444,দিনের,302.0,5.48
