rank,word,freq_per_million,zipf
270,முடிவு,389.0,5.59
271,வகையில்,389.0,5.59
272,எதிராக,380.0,5.58
273,ஜி,380.0,5.58
274,9,372.0,5.57
275,ஆயிரம்,372.0,5.57
276,இல்லாத,372.0,5.57
277,எனவும்,372.0,5.57
278,தங்கள்,372.0,5.57
279,தேர்வு,372.0,5.57
280,நமக்கு,372.0,5.57
281,நானும்,372.0,5.57
282,மாலை,372.0,5.57
283,http,363.0,5.56
284,ஆட்சி,363.0,5.56
285,இந்து,363.0,5.56
286,இவை,363.0,5.56
287,ஏற்படும்,363.0,5.56
288,ஒருவர்,363.0,5.56
289,செய்தி,363.0,5.56
290,செல்லும்,363.0,5.56
291,தெரியும்,363.0,5.56
292,வழி,363.0,5.56
293,விலை,363.0,5.56
294,வேண்டாம்,363.0,5.56
295,அடிப்படையில்,355.0,5.55
296,அளவு,355.0,5.55
297,ஆகியோர்,355.0,5.55
298,இணைந்து,355.0,5.55
299,இல்,355.0,5.55
300,உணவு,355.0,5.55
301,உன்,355.0,5.55
302,கதை,355.0,5.55
303,கருத்து,355.0,5.55
304,காதல்,355.0,5.55
305,கீழ்,355.0,5.55
306,தண்ணீர்,355.0,5.55
307,மார்ச்,355.0,5.55
308,அதாவது,347.0,5.54
309,அவர்களுக்கு,347.0,5.54
310,ஆக,347.0,5.54
311,இதற்கு,347.0,5.54
312,இனி,347.0,5.54
313,எவ்வளவு,347.0,5.54
314,ஏ,347.0,5.54
315,கிடைக்கும்,347.0,5.54
316,கூடிய,347.0,5.54
317,கொடுத்து,347.0,5.54
318,நாடு,347.0,5.54
319,பொருள்,347.0,5.54
320,முதல்வர்,347.0,5.54
321,யாரும்,347.0,5.54
322,வந்தது,347.0,5.54
323,அப்படியே,339.0,5.53
324,இவர்கள்,339.0,5.53
325,உடல்,339.0,5.53
326,உண்மை,339.0,5.53
327,தொகுதி,339.0,5.53
328,நடந்த,339.0,5.53
329,நாட்டின்,339.0,5.53
330,பழைய,339.0,5.53
331,முழுவதும்,339.0,5.53
332,அனைவரும்,331.0,5.52
333,அரசின்,331.0,5.52
334,அருகில்,331.0,5.52
335,இதனை,331.0,5.52
336,இந்தக்,331.0,5.52
337,சிறு,331.0,5.52
338,துறை,331.0,5.52
339,ல்,331.0,5.52
340,எதுவும்,324.0,5.51
341,எல்,324.0,5.51
342,ஐ,324.0,5.51
343,குழந்தை,324.0,5.51
344,கொலை,324.0,5.51
345,சர்வதேச,324.0,5.51
346,திரு,324.0,5.51
347,திருமணம்,324.0,5.51
348,தேதி,324.0,5.51
349,மக்களுக்கு,324.0,5.51
350,மனம்,324.0,5.51
351,மாணவர்கள்,324.0,5.51
352,முடியாத,324.0,5.51
353,லட்சம்,324.0,5.51
354,அடி,316.0,5.5
355,அடுத்து,316.0,5.5
356,உடனே,316.0,5.5
357,ஏதோ,316.0,5.5
358,காங்கிரஸ்,316.0,5.5
359,குறித்த,316.0,5.5
360,குறிப்பாக,316.0,5.5
361,சிறிய,316.0,5.5
362,தமிழகத்தில்,316.0,5.5
363,நடைபெற்ற,316.0,5.5
364,பாதுகாப்பு,316.0,5.5
365,பெற,316.0,5.5
366,and,309.0,5.49
367,ஐந்து,309.0,5.49
368,தரும்,309.0,5.49
369,நமது,309.0,5.49
370,பள்ளி,309.0,5.49
371,பாடல்,309.0,5.49
372,மகன்,309.0,5.49
373,ஆசிரியர்,302.0,5.48
374,ஆய்வு,302.0,5.48
375,இடங்களில்,302.0,5.48
376,இருக்கு,302.0,5.48
377,கேட்டு,302.0,5.48
378,தடை,302.0,5.48
379,தமிழர்,302.0,5.48
380,தொடர்பான,302.0,5.48
381,நம்பிக்கை,302.0,5.48
382,பக்கம்,302.0,5.48
383,படத்தை,302.0,5.48
384,போராட்டம்,302.0,5.48
385,மொழி,302.0,5.48
386,ம்,302.0,5.48
387,ரொம்ப,302.0,5.48
388,அதற்கு,295.0,5.47
389,அளவுக்கு,295.0,5.47
390,எத்தனை,295.0,5.47
391,கிடையாது,295.0,5.47
392,கூட்டம்,295.0,5.47
393,சேர்ந்து,295.0,5.47
394,நாங்கள்,295.0,5.47
395,போட்டியில்,295.0,5.47
396,மாவட்டம்,295.0,5.47
397,news,288.0,5.46
398,அவருடைய,288.0,5.46
399,உள்ளிட்ட,288.0,5.46
400,சினிமா,288.0,5.46
401,தமது,288.0,5.46
402,நேற்று,288.0,5.46
403,பதிவு,288.0,5.46
404,மணிக்கு,288.0,5.46
405,ரூபாய்,288.0,5.46
406,on,282.0,5.45
407,இவ்வாறு,282.0,5.45
408,எடுக்க,282.0,5.45
409,எப்போதும்,282.0,5.45
410,கால,282.0,5.45
411,கை,282.0,5.45
412,நடக்கும்,282.0,5.45
413,நல்லது,282.0,5.45
414,நேரத்தில்,282.0,5.45
415,பிறந்த,282.0,5.45
416,மழை,282.0,5.45
417,வழக்கு,282.0,5.45
418,உயர்,275.0,5.44
419,உலகம்,275.0,5.44
420,கி,275.0,5.44
421,குறிப்பிட்ட,275.0,5.44
422,சார்ந்த,275.0,5.44
423,தலைமை,275.0,5.44
424,தானே,275.0,5.44
425,நீண்ட,275.0,5.44
426,பகுதி,275.0,5.44
427,பணி,275.0,5.44
428,பெற்று,275.0,5.44
429,வாங்கி,275.0,5.44
430,விரைவில்,275.0,5.44
431,அப்போது,269.0,5.43
432,அவர்களை,269.0,5.43
433,இந்தியாவின்,269.0,5.43
434,இயற்கை,269.0,5.43
435,இருப்பது,269.0,5.43
436,எனக்,269.0,5.43
437,கடந்த,269.0,5.43
438,தேர்தலில்,269.0,5.43
439,பயிற்சி,269.0,5.43
440,பா,269.0,5.43
441,மதுரை,269.0,5.43
442,வீடு,269.0,5.43
443,இரண்டாவது,263.0,5.42
444,துணை,263.0,5.42
445,தொடர்பு,263.0,5.42
446,நீங்க,263.0,5.42
447,பெயரில்,263.0,5.42
448,for,257.0,5.41
449,அவருக்கு,257.0,5.41
450,ஆறு,257.0,5.41
451,உதவி,257.0,5.41
452,உரிமை,257.0,5.41
453,உள்ளனர்,257.0,5.41
454,எதிரான,257.0,5.41
455,கிழக்கு,257.0,5.41
456,குழு,257.0,5.41
457,தந்தை,257.0,5.41
458,நாளை,257.0,5.41
459,போர்,257.0,5.41
460,மருத்துவ,257.0,5.41
461,வயது,257.0,5.41
462,வாய்ப்பு,257.0,5.41
463,வாழும்,257.0,5.41
