rank,word,freq_per_million,zipf
283,بنانے,398.0,5.6
284,تعلق,398.0,5.6
285,خوش,398.0,5.6
286,زبان,398.0,5.6
287,مل,398.0,5.6
288,وہاں,398.0,5.6
289,آنے,389.0,5.59
290,انصاف,389.0,5.59
291,بلکہ,389.0,5.59
292,بیان,389.0,5.59
293,ترین,389.0,5.59
294,جان,389.0,5.59
295,دہشت,389.0,5.59
296,سر,389.0,5.59
297,سیاست,389.0,5.59
298,مکمل,389.0,5.59
299,ن,389.0,5.59
300,ہزار,389.0,5.59
301,بھر,380.0,5.58
302,رسول,380.0,5.58
303,ٹیم,380.0,5.58
304,چیف,380.0,5.58
305,ہونا,380.0,5.58
306,اسمبلی,372.0,5.57
307,اعلان,372.0,5.57
308,باہر,372.0,5.57
309,بند,372.0,5.57
310,تعداد,372.0,5.57
311,درمیان,372.0,5.57
312,دیکھا,372.0,5.57
313,قبل,372.0,5.57
314,پاک,372.0,5.57
315,چین,372.0,5.57
316,یاد,372.0,5.57
317,آف,363.0,5.56
318,ابھی,363.0,5.56
319,اعظم,363.0,5.56
320,تاہم,363.0,5.56
321,ثابت,363.0,5.56
322,جگہ,363.0,5.56
323,عالمی,363.0,5.56
324,قتل,363.0,5.56
325,کار,363.0,5.56
326,کرتی,363.0,5.56
327,کردار,363.0,5.56
328,کشمیر,363.0,5.56
329,خاص,355.0,5.55
330,خواتین,355.0,5.55
331,عرب,355.0,5.55
332,پانی,355.0,5.55
333,چار,355.0,5.55
334,الیکشن,347.0,5.54
335,بچوں,347.0,5.54
336,ترقی,347.0,5.54
337,روپے,347.0,5.54
338,علاقے,347.0,5.54
339,فلم,347.0,5.54
340,پہلی,347.0,5.54
341,کہیں,347.0,5.54
342,خیال,339.0,5.53
343,قریب,339.0,5.53
344,واپس,339.0,5.53
345,کردیا,339.0,5.53
346,بہتر,331.0,5.52
347,جسٹس,331.0,5.52
348,حال,331.0,5.52
349,رات,331.0,5.52
350,مولانا,331.0,5.52
351,کورٹ,331.0,5.52
352,کوشش,331.0,5.52
353,رہ,324.0,5.51
354,زمین,324.0,5.51
355,سندھ,324.0,5.51
356,سوال,324.0,5.51
357,لیں,324.0,5.51
358,کرکے,324.0,5.51
359,بچے,316.0,5.5
360,جانب,316.0,5.5
361,دیتا,316.0,5.5
362,روز,316.0,5.5
363,ریاست,316.0,5.5
364,میرا,316.0,5.5
365,ہوگی,316.0,5.5
366,آزادی,309.0,5.49
367,انتخابات,309.0,5.49
368,دار,309.0,5.49
369,کل,309.0,5.49
370,آزاد,302.0,5.48
371,اختیار,302.0,5.48
372,اعلی,302.0,5.48
373,بھارتی,302.0,5.48
374,ذکر,302.0,5.48
375,رکھا,302.0,5.48
376,سرکاری,302.0,5.48
377,قانون,302.0,5.48
378,محبت,302.0,5.48
379,مدد,302.0,5.48
380,چیز,302.0,5.48
381,ہمیشہ,302.0,5.48
382,آگے,295.0,5.47
383,بعض,295.0,5.47
384,جسے,295.0,5.47
385,متعلق,295.0,5.47
386,مسلمان,295.0,5.47
387,کہہ,295.0,5.47
388,السلام,288.0,5.46
389,اندر,288.0,5.46
390,اہل,288.0,5.46
391,بغیر,288.0,5.46
392,بنایا,288.0,5.46
393,جنرل,288.0,5.46
394,سکتی,288.0,5.46
395,شام,288.0,5.46
396,نئے,288.0,5.46
397,وغیرہ,288.0,5.46
398,خبر,282.0,5.45
399,سطح,282.0,5.45
400,قسم,282.0,5.45
401,وہی,282.0,5.45
402,کرو,282.0,5.45
403,1,275.0,5.44
404,3,275.0,5.44
405,ادا,275.0,5.44
406,ایران,275.0,5.44
407,تحت,275.0,5.44
408,قرار,275.0,5.44
409,چاہتے,275.0,5.44
410,5,269.0,5.43
411,افغانستان,269.0,5.43
412,امن,269.0,5.43
413,علاقوں,269.0,5.43
414,فوجی,269.0,5.43
415,فی,269.0,5.43
416,لگے,269.0,5.43
417,مسلمانوں,269.0,5.43
418,ملاقات,269.0,5.43
419,چند,269.0,5.43
420,کرکٹ,269.0,5.43
421,بنیاد,263.0,5.42
422,تیار,263.0,5.42
423,فرمایا,263.0,5.42
424,لی,263.0,5.42
425,لینے,263.0,5.42
426,مقام,263.0,5.42
427,میاں,263.0,5.42
428,پسند,263.0,5.42
429,یقین,263.0,5.42
430,آغاز,257.0,5.41
431,او,257.0,5.41
432,بھائی,257.0,5.41
433,زیر,257.0,5.41
434,سلسلہ,257.0,5.41
435,قابل,257.0,5.41
436,موت,257.0,5.41
437,پانچ,257.0,5.41
438,آتا,251.0,5.4
439,اصل,251.0,5.4
440,حدیث,251.0,5.4
441,حسن,251.0,5.4
442,سید,251.0,5.4
443,لاکھ,251.0,5.4
444,متحدہ,251.0,5.4
445,کامیاب,251.0,5.4
446,ہندوستان,251.0,5.4
447,آخری,245.0,5.39
448,آر,245.0,5.39
449,ا,245.0,5.39
450,بس,245.0,5.39
451,دینا,245.0,5.39
452,رکھ,245.0,5.39
453,رکھنے,245.0,5.39
454,شادی,245.0,5.39
455,صحیح,245.0,5.39
456,صورت,245.0,5.39
457,ضروری,245.0,5.39
458,عالم,245.0,5.39
459,لکھا,245.0,5.39
460,وی,245.0,5.39
461,پورا,245.0,5.39
462,ہاں,245.0,5.39
463,باقی,240.0,5.38
464,تر,240.0,5.38
465,حملہ,240.0,5.38
466,درخواست,240.0,5.38
467,ذرائع,240.0,5.38
468,رکھتے,240.0,5.38
469,صلى,240.0,5.38
470,ضرور,240.0,5.38
471,عورت,240.0,5.38
472,نئی,240.0,5.38
473,نیوز,240.0,5.38
474,چھوڑ,240.0,5.38
475,کہنا,240.0,5.38
476,گردی,240.0,5.38
477,ہوگیا,240.0,5.38
478,آواز,234.0,5.37
479,ابن,234.0,5.37
480,اجلاس,234.0,5.37
481,ادارے,234.0,5.37
482,بین,234.0,5.37
483,حالات,234.0,5.37
484,حکم,234.0,5.37
485,ذریعے,234.0,5.37
486,رہیں,234.0,5.37
487,سفر,234.0,5.37
488,سمجھ,234.0,5.37
489,سپریم,234.0,5.37
490,مسجد,234.0,5.37
491,مشکل,234.0,5.37
492,ملا,234.0,5.37
493,کون,234.0,5.37
494,اچھی,229.0,5.36
495,بہترین,229.0,5.36
496,نا,229.0,5.36
497,نبی,229.0,5.36
498,پورے,229.0,5.36
499,چاہئے,229.0,5.36
